SampleID,Tag_Brand,Tag_Color Code,Tag_Color,Tag_Edition,Evaluation,BUCKET,DATABASE,Tag_Coarseness
NISSAN KY1 (S1),NISSAN,KY1,LIGHT SILVER MET,2002-2006,4,2,CAMPAIGN MEASUREMENT,Extra Coarse
NISSAN KPY (S1),NISSAN,KPY,ARGENT MERCURE MET,2017-2017,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN NBA (S1),NISSAN,NBA,CANDY RED PEARL MET,2016-2020,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN 38P (S5),NISSAN,38P,ALUMINIUM MET,2011-2017,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN ZVK (S1),NISSAN,ZVK,GARDENING AQUA MET,2015-2017,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN KBE (S1),NISSAN,KBE,DARK BROWNISH GREY PEARL MET,2012-2017,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN KR2 (S2),NISSAN,KR2,GREY MET,1995-2005,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN NBF (S1),NISSAN,NBF,RED PEARL,2017-2019,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN KBD (S2),NISSAN,KBD,DARK GREY PEARL METALLIC,2012-2015,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN ZSF (S1),NISSAN,ZSF,URBAN BROWN MET,2010-2014,4,2,CAMPAIGN MEASUREMENT,Extra Coarse
NISSAN NMR (S1),NISSAN,NMR,ORANGE PINK MET,2016-2018,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN KK4 (S3),NISSAN,KK4,MEDIUM PLATINUM MET,1992-1998,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN ZA4 (S1),NISSAN,ZA4,COOL BEIGE MET,2002-2004,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN ZE9 (S1),NISSAN,ZE9,LAKE BLUE MET,2002-2008,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN C10 (S2),NISSAN,C10,COPPER MET,2004-2005,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN ABE (S1),NISSAN,ABE,ATLANTIC BLUE PEARL,2006-2006,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN GRP (S1),NISSAN,GRP,MERCURY GREY MET,2017-2019,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN HAE (S1),NISSAN,HAE,LT BEIGE MET,2009-2014,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN HAG (S1),NISSAN,HAG,LT BEIGE PEARL MET,2016-2020,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN EBF (S1),NISSAN,EBF,ENERGY ORANGE PEARL,2016-2019,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN CAJ (S1),NISSAN,CAJ,TOBACCO MET,2012-2019,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN KAF (S1),NISSAN,KAF,FLINT GREY MET,2007-2016,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN EAN (S2),NISSAN,EAN,DARK OLIVE PEARL MET,2013-2019,4,2,CAMPAIGN MEASUREMENT,Extra Coarse
NISSAN HAJ (S1),NISSAN,HAJ,GOLD BEIGE MET,2016-2019,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN CAY (S1),NISSAN,CAY,CHINA COPPER PEARL,2017-2018,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN CAP (S1),NISSAN,CAP,BRONZE ULTIME PEARL MET,2013-2019,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN CAL (S2),NISSAN,CAL,MEDIUM BROWN MET,2013-2014,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN RBS (S1),NISSAN,RBS,LIGHT BLUE MET,2014-2017,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN TH1 (S1),NISSAN,TH1,MIDNIGHT BLUE PEARL,1989-2007,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN ZKS (S1),NISSAN,ZKS,AIR BLUE MET,2008-2014,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN NAD (S1),NISSAN,NAD,DARK RED MET,2009-2013,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN RBE (S1),NISSAN,RBE,LIGHT BLUE MET,2012-2018,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN JT1 (S1),NISSAN,JT1,YELLOW GREEN MET,1999-2002,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN KX2 (S1),NISSAN,KX2,SILVER MET,2000-2007,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN ZT3 (S1),NISSAN,ZT3,GREEN MOTU MET,2003-2003,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN R10 (S1),NISSAN,R10,ORANGE MET,2003-2010,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN KY0 (S1),NISSAN,KY0,SPORTY SILVER MET,1999-2020,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN WV2 (S3),NISSAN,WV2,SPARKLING SILVER MET,1999-2010,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN KW0 (S1),NISSAN,KW0,GREENISH SILVER PEARL MET,1999-2002,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN ZED (S1),NISSAN,ZED,MYSTERIOUS VIOLET PEARL,2005-2014,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN ZBH (S1),NISSAN,ZBH,STORM BLUE MET,2005-2015,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN KBJ (S1),NISSAN,KBJ,YELLOWISH SILVER MET,2014-2014,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN KAT (S1),NISSAN,KAT,GREY PEARL MET,2009-2015,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN NAR (S1),NISSAN,NAR,PINK MET,2013-2015,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN NAT (S1),NISSAN,NAT,ORANGE MET,2013-2014,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN NNN (S1),NISSAN,NNN,VENUS RED MET,2013-2014,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN TT2 (S1),NISSAN,TT2,LIGHT BLUE PEARL MET,1998-2015,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN RAT (S1),NISSAN,RAT,BLUE PEARL MET,2010-2014,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN P38 (S1),NISSAN,P38,PINK MET,2007-2016,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN RAE (S1),NISSAN,RAE,BLUE PEARL,2008-2013,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN QX3 (S1),NISSAN,QX3,MILLENIUM PEARL,2001-2012,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN Z24 (S1),NISSAN,Z24,CHERRY RED MET,2003-2011,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN FL0 (S1),NISSAN,FL0,GREYISH SILVER PEARL MET,1992-2006,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN AL0 (S1),NISSAN,AL0,RED PEARL,1992-1999,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN A17 (S1),NISSAN,A17,ORANGE PEARL MET,2002-2007,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN A34 (S1),NISSAN,A34,ORANGE MET,2004-2008,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN AX5 (S1),NISSAN,AX5,RED PEARL,2000-2014,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN AY2 (S1),NISSAN,AY2,RED PEARL MET,2001-2009,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN DY2 (S1),NISSAN,DY2,SORREL GREEN MET,2002-2007,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN RBC (S1),NISSAN,RBC,BLUE MET,2012-2017,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN BV4 (S1),NISSAN,BV4,INTENSE BLUE PEARL MET,1998-2012,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN BW6 (S1),NISSAN,BW6,DARK BLUE PEARL,1999-2012,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN CWN (S1),NISSAN,CWN,MOCA BRAWN,2013-2017,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN B46 (S1),NISSAN,B46,BLUE PEARL,2005-2012,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN DN1 (S1),NISSAN,DN1,GREEN PEARL,1995-2003,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN B16 (S1),NISSAN,B16,BLUE MET,2003-2007,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN EAQ (S1),NISSAN,EAQ,LIGHT GREENISH YELLOW MET,2013-2016,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN DP1 (S1),NISSAN,DP1,GREEN MET,1995-2000,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN DAD (S1),NISSAN,DAD,GREYISH GREEN GOLD MET,2009-2011,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN AY4 (S1),NISSAN,AY4,RED MET,2001-2018,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN EY2 (S1),NISSAN,EY2,SILICA GOLD MET,2002-2008,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN B14 (S1),NISSAN,B14,NEW BLUE MICA,2004-2009,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN B12 (S1),NISSAN,B12,BLUE PEARL MET,2002-2005,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN AP4 (S1),NISSAN,AP4,SUNSET RED PEARL,1996-2002,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN D22 (S1),NISSAN,D22,BLUE MET,2013-2014,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN DN0 (S1),NISSAN,DN0,GREYISH GREEN MET,1994-1998,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN RBQ (S1),NISSAN,RBQ,BLUE PEARL MET,2013-2014,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN BT3 (S1),NISSAN,BT3,DARK GREEN BLUE MET,1998-2002,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN BW5 (S1),NISSAN,BW5,BLUE PEARL,1999-2020,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN EV0 (S1),NISSAN,EV0,BEIGE MET,1998-2011,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN DL0 (S1),NISSAN,DL0,GREYISH GREEN PEARL,1992-2002,4,2,CAMPAIGN MEASUREMENT,Extra Coarse
NISSAN BNN (S1),NISSAN,BNN,REDDISH MAROON PEARL MET,2013-2015,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN CNE (S1),NISSAN,CNE,BROWN,2014-2014,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN GAB (S1),NISSAN,GAB,CLASSIC NIGHT SHADE MET,2006-2019,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN BW9 (S1),NISSAN,BW9,DARK BLUE PEARL,1999-2019,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN B45 (S1),NISSAN,B45,LIGHT BLUE MET,2005-2009,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN AP0 (S1),NISSAN,AP0,RED PEARL MET,1995-2001,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN BW3 (S1),NISSAN,BW3,GREYISH BLUE MET,1999-2004,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN CAS (S1),NISSAN,CAS,DARK BROWN PEARL,2014-2020,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN BX1 (S1),NISSAN,BX1,CADBURY BLUE MET,2000-2004,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN C12 (S1),NISSAN,C12,SAND MET,2004-2007,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN FAK (S1),NISSAN,FAK,GREENISH BLUE MET,2013-2016,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN ZA4 (S4),NISSAN,ZA4,COOL BEIGE MET,2002-2004,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN Z01 (S4),NISSAN,Z01,LAZULI BLUE MET,2000-2005,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN RPN (S1),NISSAN,RPN,RASPBERRY RED PEARL,2008-2012,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN C16 (S1),NISSAN,C16,GREYISH BROWN MET,2003-2008,4,2,CAMPAIGN MEASUREMENT,Extra Coarse
NISSAN BX7 (S1),NISSAN,BX7,BLUE MET,2001-2007,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN BX3 (S1),NISSAN,BX3,WINDSOR BLUE MET,2001-2002,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN C30 (S1),NISSAN,C30,CAFE LATTE MET,2004-2015,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN RBJ (S1),NISSAN,RBJ,BLUE MET,2013-2015,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN ZLZ (S1),NISSAN,ZLZ,GREYISH BLUE MET,2009-2012,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN ZT1 (S1),NISSAN,ZT1,GREY BEIGE MICA MET,2003-2015,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN ZS9 (S1),NISSAN,ZS9,GYPSE MICA,2003-2003,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN K57 (S1),NISSAN,K57,GREY PEARL MET,2006-2010,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN RAF (S1),NISSAN,RAF,KISHY BLUE MET,2009-2013,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN RAF (S2),NISSAN,RAF,KISHY BLUE MET,2009-2013,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN NAB (S1),NISSAN,NAB,DARK RED PEARL,2007-2017,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN NAH (S1),NISSAN,NAH,RED MET,2009-2020,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN NAH (S2),NISSAN,NAH,RED MET,2009-2020,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN HAA (S1),NISSAN,HAA,BEIGE MET,2007-2010,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN NAA (S1),NISSAN,NAA,PINK PEARL MET,2007-2010,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN HAB (S1),NISSAN,HAB,GLAZED ALMOND MET,2008-2012,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN KG1 (S1),NISSAN,KG1,BLUISH SILVER MET,1987-2007,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN JAF (S1),NISSAN,JAF,YELLOWISH GREEN METALLIC,2010-2012,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN JAA (S1),NISSAN,JAA,OLIVE GREY MET,2008-2016,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN JAA (S2),NISSAN,JAA,OLIVE GREY MET,2008-2016,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN K13 (S1),NISSAN,K13,GREY PEARL,2002-2014,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN KAY (S1),NISSAN,KAY,SILVER MET,2010-2020,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN JAH (S1),NISSAN,JAH,POP GREEN MET,2011-2012,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN KAT (S2),NISSAN,KAT,GREY PEARL MET,2009-2015,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN KAE (S1),NISSAN,KAE,DARK GREY PEARL MET,2007-2017,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN KAH (S1),NISSAN,KAH,PINKISH SILVER PEARL MET,2007-2017,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN KAS (S1),NISSAN,KAS,PURPLISH SILVER PEARL MET,2009-2014,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN NAJ (S1),NISSAN,NAJ,ALIZARIN CRIMSON PEARL,2010-2019,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN KAD (S2),NISSAN,KAD,GREY MET,2007-2020,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN K52 (S1),NISSAN,K52,DARK GREY PEARL MET,2006-2015,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN JAC (S1),NISSAN,JAC,YELLOWISH GREEN MET,2008-2011,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN K51 (S1),NISSAN,K51,GREY MET,2006-2019,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN BN7 (S1),NISSAN,BN7,LIGHT VIOLET PEARL MET,1995-2000,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN BN7 (S2),NISSAN,BN7,LIGHT VIOLET PEARL MET,1995-2000,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN BX1 (S2),NISSAN,BX1,CADBURY BLUE MET,2000-2004,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN DR5 (S1),NISSAN,DR5,BLUE GREEN MET,1995-2002,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN FAE (S1),NISSAN,FAE,LIGHT GREEN MET,2010-2012,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN FAJ (S1),NISSAN,FAJ,LIGHT GREEN MET,2013-2014,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN G10 (S1),NISSAN,G10,GALAXY BLACK MET,2004-2014,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN D30 (S1),NISSAN,D30,COCOON GREEN MICA MET,2004-2007,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN E23 (S1),NISSAN,E23,LIGHT GOLD MET,2003-2005,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN K31 (S1),NISSAN,K31,BLUEISH GREY MET,2004-2007,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN FAH (S1),NISSAN,FAH,LIGHT BLUE MET,2010-2012,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN FL1 (S2),NISSAN,FL1,GREENISH BLUE PEARL,1992-1998,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN GAC (S1),NISSAN,GAC,BLACK PEARL,2009-2018,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN FW0 (S1),NISSAN,FW0,LIGHT TURQUOISE MET,1999-2001,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN FW0 (S2),NISSAN,FW0,LIGHT TURQUOISE MET,1999-2001,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN A17 (S2),NISSAN,A17,ORANGE PEARL MET,2002-2007,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN 32V (S1),NISSAN,32V,COPPER RED MICA,2011-2012,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN 38P (S1),NISSAN,38P,ALUMINIUM MET,2011-2017,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN A38 (S1),NISSAN,A38,DARK GREY MET,2004-2010,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN B21 (S3),NISSAN,B21,MEDIUM BLUE PEARL MET,2003-2010,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN A33 (S1),NISSAN,A33,RED PEARL,2004-2014,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN 41G (S1),NISSAN,41G,ZEAL RED PEARL MET,2012-2017,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN 32V (S2),NISSAN,32V,COPPER RED MICA,2011-2012,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN 35N (S1),NISSAN,35N,SPARKLING BLACK MICA,2011-2017,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN 35N (S3),NISSAN,35N,SPARKLING BLACK MICA,2011-2017,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN BK (S2),NISSAN,BK,QUICKSILVER MET,2000-2000,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN B52 (S1),NISSAN,B52,FADED DENIM MET,2007-2012,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN B22 (S1),NISSAN,B22,ICE BLUE MET,2003-2008,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN A51 (S2),NISSAN,A51,RED PEARL,2006-2009,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN A51 (S3),NISSAN,A51,RED PEARL,2006-2009,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN A52 (S1),NISSAN,A52,FIRED IRON PEARL,2007-2010,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN BN5 (S3),NISSAN,BN5,LIGHT BLUE MET,1994-2001,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN BK (S1),NISSAN,BK,QUICKSILVER MET,2000-2000,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN B18 (S1),NISSAN,B18,DEEP WATER BLUE MET,2004-2008,4,2,CAMPAIGN MEASUREMENT,Extra Coarse
NISSAN A33 (S2),NISSAN,A33,RED PEARL,2004-2014,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN AH1 (S1),NISSAN,AH1,DARK BURGUNDY PEARL,1990-1993,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN AT4 (S1),NISSAN,AT4,RED PEARL,1998-2004,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN AP4 (S3),NISSAN,AP4,SUNSET RED PEARL,1996-2002,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN B1 (S1),NISSAN,B1,SMOKED SILVER MET,2002-2002,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN AH2 (S1),NISSAN,AH2,DARK RED PEARL,1989-1998,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN B14 (S3),NISSAN,B14,NEW BLUE MICA,2004-2009,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN AP0 (S2),NISSAN,AP0,RED PEARL MET,1995-2001,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN 34K (S1),NISSAN,34K,CRYSTAL WHITE PEARL MICA,2011-2014,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN B17 (S1),NISSAN,B17,BLUE PEARL MET,2002-2017,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN B17 (S2),NISSAN,B17,BLUE PEARL MET,2002-2017,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN BM1 (S1),NISSAN,BM1,DARK BLUE PEARL,1993-1998,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN A38 (S3),NISSAN,A38,DARK GREY MET,2004-2010,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN B33 (S2),NISSAN,B33,TEMP BLUE MET,2005-2010,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN BL6 (S1),NISSAN,BL6,BLUE PEARL MET,1992-1998,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN B22 (S2),NISSAN,B22,ICE BLUE MET,2003-2008,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN BM1 (S2),NISSAN,BM1,DARK BLUE PEARL,1993-1998,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN B30 (S1),NISSAN,B30,BLUE MET,2004-2012,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN B44 (S1),NISSAN,B44,BLUE MET,2005-2017,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN B25 (S1),NISSAN,B25,GENUINE GRANITE MET,2005-2010,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN B45 (S2),NISSAN,B45,LIGHT BLUE MET,2005-2009,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN B30 (S2),NISSAN,B30,BLUE MET,2004-2012,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN B33 (S1),NISSAN,B33,TEMP BLUE MET,2005-2010,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN B54 (S1),NISSAN,B54,BAIKAL BLUE MET,2008-2010,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN B54 (S2),NISSAN,B54,BAIKAL BLUE MET,2008-2010,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN B18 (S2),NISSAN,B18,DEEP WATER BLUE MET,2004-2008,4,2,CAMPAIGN MEASUREMENT,Extra Coarse
NISSAN A52 (S2),NISSAN,A52,FIRED IRON PEARL,2007-2010,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN A51 (S1),NISSAN,A51,RED PEARL,2006-2009,2,2,CAMPAIGN MEASUREMENT,Medium
HONDA G547P (S1),HONDA,G547P,BRITISH GREEN PEARL,2015-2018,2,2,CAMPAIGN MEASUREMENT,Medium
HONDA B590M (S1),HONDA,B590M,INNOCENT BLUE MET,2012-2016,1,2,CAMPAIGN MEASUREMENT,Fine
HONDA NH841P (S1),HONDA,NH841P,PREMIUM STAR WHITE PEARL,2015-2017,1,2,CAMPAIGN MEASUREMENT,Fine
HONDA NH782M (S1),HONDA,NH782M,GRAPHITE LUSTER METALLIC,2010-2017,3,2,CAMPAIGN MEASUREMENT,Coarse
HONDA R543P (S1),HONDA,R543P,CARNELIAN RED PEARL,2011-2020,3,2,CAMPAIGN MEASUREMENT,Coarse
HONDA PB85P (S1),HONDA,PB85P,PREMIUM GOLD PURPLE PEARL,2011-2015,1,2,CAMPAIGN MEASUREMENT,Fine
HONDA RP45P (S1),HONDA,RP45P,PREMIUM COSMIC VIOLET PEARL,2012-2015,2,2,CAMPAIGN MEASUREMENT,Medium
HONDA PB89P (S1),HONDA,PB89P,PREMIUM VELVET PURPLE PEARL,2014-2020,2,2,CAMPAIGN MEASUREMENT,Medium
HONDA R546M (S1),HONDA,R546M,CHERRY SHELL PINK METALLIC,2011-2015,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN B44 (S2),NISSAN,B44,BLUE MET,2005-2017,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN B41 (S1),NISSAN,B41,BLUE MET,2005-2018,1,2,CAMPAIGN MEASUREMENT,Fine
HONDA B611P (S1),HONDA,B611P,PREMIUM BEACH BLUE PEARL,2015-2017,1,2,CAMPAIGN MEASUREMENT,Fine
HONDA B610M (S1),HONDA,B610M,MIDNIGHT BLUE BEAM MET,2015-2020,2,2,CAMPAIGN MEASUREMENT,Medium
HONDA RP46P (S1),HONDA,RP46P,COSMO FRESH VIOLET PEARL,2012-2017,2,2,CAMPAIGN MEASUREMENT,Medium
HONDA R560P (S1),HONDA,R560P,BURGUNDY NIGHT PEARL,2016-2020,1,2,CAMPAIGN MEASUREMENT,Fine
HONDA RP50P (S1),HONDA,RP50P,MYSTIC GARNET PEARL,2015-2017,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN BN5 (S1),NISSAN,BN5,LIGHT BLUE MET,1994-2001,1,2,CAMPAIGN MEASUREMENT,Fine
HONDA B612P (S1),HONDA,B612P,CATALINA BLUE PEARL,2015-2018,3,2,CAMPAIGN MEASUREMENT,Coarse
HONDA B607M (S1),HONDA,B607M,COSMIC BLUE MET,2016-2020,4,2,CAMPAIGN MEASUREMENT,Extra Coarse
HONDA YR614P (S1),HONDA,YR614P,COPPER SUNSET PEARL,2015-2016,2,2,CAMPAIGN MEASUREMENT,Medium
HONDA YR610M (S1),HONDA,YR610M,PREMIUM FLAME ORANGE MET,2013-2015,1,2,CAMPAIGN MEASUREMENT,Fine
HONDA YR612P (S1),HONDA,YR612P,SUNLIGHT ORANGE PEARL,2014-2016,1,2,CAMPAIGN MEASUREMENT,Fine
HONDA G543P (S1),HONDA,G543P,MILK GLASS PEARL,2015-2017,1,2,CAMPAIGN MEASUREMENT,Fine
